Latitud,Longitud,Rain,Station,Day,Month,year,cum_rain
16.23194,-93.90444,0,scdlc,27,8,2018,0
16.23194,-93.90444,0,scdlc,28,8,2018,0
16.23194,-93.90444,0,scdlc,29,8,2018,0
16.23194,-93.90444,0,scdlc,30,8,2018,0
16.23194,-93.90444,0,scdlc,31,8,2018,0
16.23194,-93.90444,0,scdlc,1,10,2018,0
16.23194,-93.90444,0,scdlc,2,10,2018,0
16.23194,-93.90444,0,scdlc,3,10,2018,0
16.23194,-93.90444,0,scdlc,4,10,2018,0
16.23194,-93.90444,0,scdlc,5,10,2018,0
16.23194,-93.90444,0,scdlc,6,10,2018,0
16.23194,-93.90444,0,scdlc,7,10,2018,0
16.23194,-93.90444,0,scdlc,8,10,2018,0
16.23194,-93.90444,0,scdlc,9,10,2018,0
16.23194,-93.90444,0,scdlc,10,10,2018,0
16.23194,-93.90444,0,scdlc,11,10,2018,0
16.23194,-93.90444,0,scdlc,12,10,2018,0
16.23194,-93.90444,0,scdlc,13,10,2018,0
16.23194,-93.90444,0,scdlc,14,10,2018,0
16.23194,-93.90444,0,scdlc,15,10,2018,0
16.23194,-93.90444,0,scdlc,16,10,2018,0
16.23194,-93.90444,0,scdlc,17,10,2018,0
16.23194,-93.90444,0,scdlc,18,10,2018,0
16.23194,-93.90444,0,scdlc,19,10,2018,0
16.23194,-93.90444,0,scdlc,20,10,2018,0
16.23194,-93.90444,0,scdlc,21,10,2018,0
16.23194,-93.90444,0,scdlc,22,10,2018,0
16.23194,-93.90444,0,scdlc,23,10,2018,0
16.23194,-93.90444,0,scdlc,24,10,2018,0
16.23194,-93.90444,0,scdlc,25,10,2018,0
16.23194,-93.90444,0,scdlc,26,10,2018,0
16.23194,-93.90444,0,scdlc,27,10,2018,0
16.23194,-93.90444,0,scdlc,28,10,2018,0
16.23194,-93.90444,0,scdlc,29,10,2018,0
16.23194,-93.90444,0,scdlc,30,10,2018,0
16.23194,-93.90444,0,scdlc,31,10,2018,0
14.88694,-92.29638,23.4,Tapachula,1,6,2018,2522
14.88694,-92.29638,22.2,Tapachula,2,6,2018,110.2
14.88694,-92.29638,11.2,Tapachula,3,6,2018,11.2
14.88694,-92.29638,0.2,Tapachula,4,6,2018,0.2
14.88694,-92.29638,0.2,Tapachula,5,6,2018,0.2
14.88694,-92.29638,32.2,Tapachula,6,6,2018,2594.8
14.88694,-92.29638,33.4,Tapachula,7,6,2018,262.8
14.88694,-92.29638,6,Tapachula,8,6,2018,74.4
14.88694,-92.29638,6,Tapachula,9,6,2018,6
14.88694,-92.29638,2.6,Tapachula,10,6,2018,26.8
14.88694,-92.29638,17.4,Tapachula,11,6,2018,390.4
14.88694,-92.29638,28,Tapachula,12,6,2018,872.8
14.88694,-92.29638,8.6,Tapachula,13,6,2018,8.6
14.88694,-92.29638,3.6,Tapachula,14,6,2018,36.4
14.88694,-92.29638,39.6,Tapachula,15,6,2018,611.6
14.88694,-92.29638,36,Tapachula,16,6,2018,36
14.88694,-92.29638,3.2,Tapachula,17,6,2018,24.6
14.88694,-92.29638,3.2,Tapachula,18,6,2018,3.2
14.88694,-92.29638,9.4,Tapachula,19,6,2018,81.2
14.88694,-92.29638,9.6,Tapachula,20,6,2018,395
